,ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_INDUSTRY_NM,EMPLOYEE_COUNT,LOGACTIVEAGE,AOV_BAND,SUPPORT_LEVEL_NM,LIC_NUM_SFDC,LIC_NUM_USR_SFDC,LIC_NUM_USR_SFDC_14D,LIC_UTIL_OEM_ADJ_CUST,LIC_TLP_14D_SFDC,LIC_TLP_14D_CUST,LOG_DIST_CAMPAIGNS_USRS,LOG_DIST_EVENTS_UI_USRS,LOG_DIST_TASKS_UI_USRS,LOG_DIST_CUST_OBJ_UI_USRS,LOG_TOT_RPT_DSHBRD_VWS_PR_USR,LOG_DIST_DSHBRD_USR_VIEWS,LOG_DIST_QUOTES_UI_USRS,LOG_DIST_OPPTY_USRS,LOG_DIST_CASES_FEED_USRS,LOG_DIST_ENTITLEMENTS_UI_USRS,LOG_DIST_CASES_UI_USRS,LOG_DIST_SERVICE_CONSOLE_USRS,LOG_DIST_CASES_API_USRS,LOG_DIST_SOLUTIONS_UI_USRS,LOG_DIST_KNWLDG_SEARCH_USRS,LOG_DIST_CTI_USRS,LOG_DIST_SOAP_API_USRS,ORG_OPPT_SHARING_RULES_NUM,ORG_OPPTS_NUM,ORG_LEADS_PER_USER_NUM,ORG_LEADS_NUM,ORG_PRODUCTS_NUM,ORG_WORKFLOW_RULES_NUM,ORG_CUSTOM_APPS_NUM,ORG_ACCTS_NUM,ORG_CONTACTS_NUM,ORG_ACTIVITIES_NUM,ORG_CUSTOM_OBJECT_RECORDS_NUM,ORG_CASE_QUEUES_NUM,ORG_CASE_REC_TYPES_NUM,ORG_CASE_SHARING_RULES_NUM,ORG_CASES_NUM,ORG_SOLUTIONS_NUM,ORG_APEX_LOC_WRITTEN,CR_SETUP,CO_PHONE,CO_CHAT,CS_OOS,M_ESC_COMM_BIN_CNT,SLA1_MISS_CNT,NUM_MNTH_KA,NUM_MNTH_TRAIL,NUM_MNTH_VIDEO,NUM_MNTH_COMMUNITY,NUM_MNTH_WEBINAR,NUM_MNTH_CSR,LOW_CSAT_CASES_PCT,TOTAL_ACV,OPENPIPE_FTM,PIPEGEN_TTM,LOSTPIPE_TTM,GROWTH_PERCENTAGE_TTM,WIN_PERCENTAGE_TTM,ATTRITION_PERCENTAGE_TTM,TOTAL_OPTIES,PTBFLAG,FLAG,ACCOUNT_INDUSTRY_NM[T.Agriculture & Mining],ACCOUNT_INDUSTRY_NM[T.Education],"ACCOUNT_INDUSTRY_NM[T.Engineering, Construction, & Real Estate]",ACCOUNT_INDUSTRY_NM[T.Financial Services],ACCOUNT_INDUSTRY_NM[T.Healthcare & Life Sciences],ACCOUNT_INDUSTRY_NM[T.High Tech],"ACCOUNT_INDUSTRY_NM[T.Hospitality, Travel, & Transportation]",ACCOUNT_INDUSTRY_NM[T.Manufacturing],ACCOUNT_INDUSTRY_NM[T.Media & Communications],ACCOUNT_INDUSTRY_NM[T.Nonprofit Institutions],ACCOUNT_INDUSTRY_NM[T.Other],ACCOUNT_INDUSTRY_NM[T.Professional Services],ACCOUNT_INDUSTRY_NM[T.Public Sector],ACCOUNT_INDUSTRY_NM[T.Retail],AOV_BAND[T.$1-1K],AOV_BAND[T.$100K-200K],AOV_BAND[T.$10K-50K],AOV_BAND[T.$10M-25M],AOV_BAND[T.$1K-10K],AOV_BAND[T.$1M-5M],AOV_BAND[T.$200K-600K],AOV_BAND[T.$25M+],AOV_BAND[T.$50K-100K],AOV_BAND[T.$5M-10M],AOV_BAND[T.$600K-1M],AOV_BAND[T.0-1$],SUPPORT_LEVEL_NM[T.Basic],SUPPORT_LEVEL_NM[T.Other],SUPPORT_LEVEL_NM[T.Partner Premier + Account Manager],SUPPORT_LEVEL_NM[T.Premier],Prediction,y_test,y_pred
4172,0013000000Jx3rJ,Conde Nast International Ltd.,Media & Communications,362.0,2,$200K-600K,Premier,290.0,285.0,160.0,0.0,0.56,0.0,1.0,1.0,3.0,125.0,6.91,6.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,34.0,14109.0,0.0,0.0,2774.0,99.0,11.0,34163.0,23319.0,9110.0,507471.0,113.0,0.0,0.0,0.0,0.0,23090.0,1.0,0.0,3.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,20880.0,21660.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4701,00100000001ZBtP,"Oki Data Americas, Inc.",High Tech,400.0,3,$200K-600K,Premier,132.0,112.0,94.0,0.0,0.84,0.0,49.0,39.0,27.0,62.0,5.2,12.0,0.0,38.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,43.0,2.0,4176.0,503.56,56399.0,9371.0,44.0,7.0,22608.0,37965.0,793910.0,415704.0,3.0,3.0,1.0,13593.0,0.0,5604.0,0.0,3.0,8.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.4,209479.84,45039.24,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5074,0013000000ZjRGH,"Cooper?s Hawk Intermediary Holding, LLC",Retail,400.0,0,$50K-100K,Premier,17.0,7.0,4.0,0.0,0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.5700000000000001,4.0,5.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57425.75,0.0,635176.4,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0
6663,0013000000RX9G1,Flagstar Bank *,Financial Services,3135.0,2,$1M-5M,Premier,2510.0,756.0,626.0,0.0,0.8300000000000001,0.0,175.0,53.0,478.0,498.0,9.81,342.0,0.0,355.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25313.0,35.2,26614.0,43.0,83.0,2.0,3150564.0,3106650.0,453419.0,14170309.0,0.0,3.0,0.0,103713.0,0.0,43872.0,0.0,2.0,1.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4599280.02,439991.0,3339631.01,0.0,5.72,1.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0
5788,001000000020W1w,"Fujifilm Medical Systems U.S.A., Inc.",Healthcare & Life Sciences,425.0,3,$200K-600K,Premier,326.0,298.0,206.0,1.0,0.6900000000000001,0.67,1.0,3.0,57.0,260.0,11.88,54.0,0.0,200.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,130.0,0.0,47525.0,41.51,12371.0,7584.0,158.0,13.0,19632.0,43844.0,192133.0,1366227.0,13.0,14.0,2.0,5154.0,839.0,5768.0,2.0,11.0,0.0,5.0,0.0,22.0,0.0,3.0,0.0,1.0,0.0,0.0,13.040000000000001,1275.48,40488.0,267163.48,50000.0,0.0,0.02,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5441,0013000000roz2I,Stratus Video,Professional Services,330.0,3,$200K-600K,Premier,111.0,101.0,92.0,0.0,0.91,0.0,13.0,32.0,47.0,69.0,55.89,41.0,0.0,48.0,0.0,5.0,71.0,6.0,1.0,0.0,5.0,10.0,68.0,0.0,9627.0,461.92,46654.0,56.0,116.0,33.0,10906.0,25698.0,714185.0,9232232.0,68.0,4.0,1.0,20039.0,1062.0,15630.0,2.0,0.0,0.0,6.0,0.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,8.82,92447.41,0.0,181149.91,87600.0,0.8300000000000001,0.51,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4987,0013000001CBOk4,ENGIE CORPORATE - GDF SUEZ INFORMATION ET TECHNOLOGIES,Manufacturing,788.0,1,$1M-5M,Premier,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,3.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747296.55,139536.0,1324644.56,0.0,0.8200000000000001,1.0,0.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
1582,00130000016gml7,Shopkeep POS,High Tech,191.0,3,$200K-600K,Premier,194.0,181.0,162.0,0.02,0.9,0.0,3.0,53.0,117.0,148.0,120.64,58.0,0.0,96.0,54.0,1.0,139.0,73.0,120.0,1.0,0.0,70.0,140.0,1.0,63547.0,872.58,157937.0,39.0,171.0,15.0,142915.0,172261.0,4146489.0,1498385.0,1.0,24.0,0.0,530169.0,137.0,19255.0,3.0,0.0,1.0,2.0,0.0,20.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,68735.51,53800.0,271532.51,73997.0,0.22,0.48,0.23,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5594,00130000002x9pY,EDF Energy Plc,Manufacturing,14858.0,3,$200K-600K,Basic,20.0,18.0,10.0,0.89,0.56,0.41000000000000003,0.0,2.0,2.0,184.0,3.52,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,102.0,7.0,86.0,5048.0,373.0,187667.0,27.0,0.0,0.0,0.0,0.0,49509.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100513.87,1149370.66,209239.35,0.0,0.4,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
619,0013000000rpM41,F. Hoffmann-La Roche II,Healthcare & Life Sciences,11174.0,3,$1M-5M,Premier,524.0,394.0,244.0,0.93,0.62,0.58,2.0,0.0,0.0,808.0,0.8,61.0,0.0,0.0,0.0,0.0,28.0,15.0,1.0,1.0,0.0,25.0,349.0,0.0,8.0,0.01,4.0,0.0,165.0,4.0,4806825.0,3367919.0,38836.0,97636348.0,10.0,6.0,2.0,80050.0,0.0,286203.0,1.0,0.0,0.0,3.0,0.0,48.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4812.51,0.0,4812.51,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
6675,00130000001t9dk,"R&D Systems, Inc.",Healthcare & Life Sciences,508.0,2,$200K-600K,Premier,223.0,221.0,174.0,0.0,0.79,0.0,65.0,30.0,130.0,134.0,17.78,40.0,60.0,115.0,0.0,0.0,134.0,0.0,27.0,6.0,0.0,0.0,131.0,1.0,120240.0,113.10000000000001,24994.0,307228.0,42.0,6.0,77308.0,519296.0,1343513.0,9860511.0,5.0,5.0,2.0,205976.0,232.0,2318.0,0.0,7.0,3.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65113.380000000005,10500.0,86999.8,10500.0,0.22,0.86,1.98,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4541,00130000000Tz6Y,The Huntington National Bank,Financial Services,10100.0,3,$1M-5M,Premier,8793.0,8471.0,7275.0,0.0,0.86,0.0,2518.0,3649.0,2348.0,5729.0,10.56,678.0,0.0,3755.0,0.0,0.0,3137.0,29.0,3.0,1.0,0.0,46.0,4864.0,0.0,3544386.0,100.7,853028.0,209.0,202.0,18.0,12009340.0,11633613.0,8853887.0,101497674.0,0.0,12.0,0.0,202318.0,132.0,74936.0,3.0,2.0,20.0,9.0,1.0,73.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,551747.36,1211520.48,1056306.72,192900.0,0.14,0.74,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0
6211,00130000000OxKt,Aetna Life Insurance Company,Healthcare & Life Sciences,35200.0,4,$200K-600K,Premier,197.0,194.0,139.0,0.0,0.72,0.0,0.0,5.0,22.0,8.0,7.41,12.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,88883.0,314.95,61100.0,1.0,64.0,2.0,62444.0,48375.0,219024.0,528.0,0.0,0.0,0.0,17.0,4.0,318.0,0.0,3.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,12649.56,150000.0,252649.56,120000.0,0.05,0.1,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
603,0013000000NT6EK,Silver Chef Limited,Financial Services,54.0,3,$200K-600K,Basic,139.0,137.0,106.0,0.0,0.77,0.0,1.0,34.0,30.0,74.0,15.610000000000001,44.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1378.0,77.15,10569.0,0.0,18.0,5.0,69996.0,74185.0,192191.0,840418.0,0.0,0.0,0.0,0.0,2.0,6330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,227744.82,182472.84,365129.88,0.0,3.49,1.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
6939,0013000000RY7lf,Constellation Brands Inc,Manufacturing,1000.0,3,$1M-5M,Premier,67.0,65.0,61.0,0.6,0.9400000000000001,0.92,0.0,95.0,18.0,366.0,4.66,79.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,25.310000000000002,1645.0,3.0,34.0,18.0,846341.0,38833.0,465467.0,8151297.0,17.0,2.0,2.0,24577.0,4.0,27224.0,0.0,13.0,1.0,9.0,2.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289603.74,1025141.4,1027674.94,7999.8,0.49,0.97,0.26,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
6146,0013000000NQoX0,"Servicechannel.com, Inc.",Professional Services,50.0,3,$100K-200K,Basic,86.0,80.0,63.0,0.0,0.79,0.0,10.0,9.0,21.0,19.0,7.28,3.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,450.0,58.06,4645.0,25.0,39.0,8.0,831.0,1266.0,29352.0,44800.0,0.0,0.0,0.0,1.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122718.90000000001,10080.0,91556.40000000001,43492.5,1.0,0.74,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0
7118,0013000001KbUJr,"Exterran Energy Solutions, L.P.",Manufacturing,5000.0,1,$50K-100K,Premier,277.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,37.0,3.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102410.0,0.0,135740.0,0.0,1.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0
111,00130000004ichu,"Instamed Communications, Llc",High Tech,209.0,4,$200K-600K,Premier,231.0,226.0,202.0,0.5,0.89,0.0,40.0,4.0,177.0,136.0,160.93,78.0,0.0,126.0,0.0,0.0,192.0,0.0,1.0,99.0,0.0,4.0,15.0,1.0,351735.0,1752.56,396079.0,10.0,104.0,14.0,223568.0,413180.0,2017860.0,17096624.0,4.0,4.0,1.0,462626.0,1383.0,4745.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,61951.91,194800.0,282551.91000000003,0.0,0.2,1.0,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5859,0013000001GWlJH,Corporation Service Company (2nd Org),Professional Services,1120.0,2,$1M-5M,Premier,402.0,342.0,299.0,0.11,0.87,0.45,13.0,7.0,146.0,305.0,12.56,110.0,0.0,0.0,159.0,0.0,285.0,294.0,63.0,0.0,209.0,4.0,215.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,699720.0,1279827.0,1452940.0,4830719.0,4.0,19.0,1.0,912838.0,1.0,59587.0,0.0,2.0,4.0,4.0,2.0,60.0,0.0,0.0,3.0,1.0,0.0,0.0,1.67,326.48,103000.0,622491.01,159831.52,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
6569,0013000000Zk0L4,Vertafore,High Tech,1247.0,3,$200K-600K,Premier,290.0,288.0,269.0,0.46,0.93,0.35000000000000003,123.0,90.0,140.0,185.0,25.57,146.0,0.0,188.0,0.0,0.0,146.0,0.0,72.0,15.0,0.0,0.0,193.0,8.0,147188.0,163.23,47009.0,2682.0,234.0,34.0,103564.0,499459.0,7007974.0,7596807.0,5.0,28.0,15.0,822799.0,1034.0,2576.0,0.0,3.0,64.0,6.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51365.520000000004,547450.9,409971.92,5606.400000000001,0.11,0.9,0.01,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
10581,0013000000EOnnK,Wolters Kluwer Financial Services (TeamMate),Professional Services,174.0,4,$200K-600K,Premier,181.0,180.0,158.0,0.0,0.88,0.0,8.0,7.0,63.0,54.0,14.71,22.0,0.0,93.0,33.0,5.0,101.0,35.0,3.0,52.0,4.0,21.0,114.0,0.0,26281.0,185.19,33334.0,37.0,126.0,16.0,17096.0,61006.0,975452.0,1629021.0,0.0,3.0,0.0,183037.0,3032.0,6552.0,0.0,29.0,1.0,2.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45458.76,50000.0,95458.76,0.0,0.22,1.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
11142,00130000002wdSm,Industrial Scientific Corp.,High Tech,700.0,3,$200K-600K,Premier,407.0,403.0,323.0,0.0,0.8,0.0,13.0,6.0,123.0,164.0,9.3,70.0,0.0,118.0,0.0,0.0,211.0,45.0,3.0,1.0,2.0,68.0,174.0,4.0,47612.0,203.31,81932.0,2.0,140.0,13.0,68814.0,124951.0,1974370.0,302971.0,0.0,35.0,1.0,401192.0,204.0,513.0,0.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284768.99,1440.0,193612.56,23699.25,0.91,0.92,0.0,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
6438,0013000000RaUle,Thirty-One Gifts LLC,Retail,501.0,3,$200K-600K,Basic,340.0,291.0,240.0,0.0,0.8200000000000001,0.0,0.0,0.0,87.0,216.0,15.43,79.0,0.0,0.0,85.0,0.0,208.0,200.0,3.0,12.0,197.0,197.0,21.0,0.0,0.0,0.0,0.0,17470.0,26.0,5.0,545656.0,545656.0,1038154.0,1208327.0,16.0,7.0,4.0,271483.0,187.0,2653.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.06,40000.0,1560.0,0.0,0.01,1.0,0.77,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
6175,0013000000KxiIu,METTLER-TOLEDO (S) PTE LTD,Healthcare & Life Sciences,70.0,3,$200K-600K,Basic,284.0,282.0,277.0,0.0,0.98,0.0,104.0,134.0,185.0,236.0,25.96,108.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,92.0,163483.0,25.38,7158.0,119213.0,72.0,7.0,59169.0,169891.0,292651.0,743248.0,0.0,1.0,0.0,1.0,0.0,8950.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68355.06,0.0,68355.06,0.0,0.28,1.0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
1779,00100000001KsMb,Entergy Corporation,Manufacturing,14682.0,4,$600K-1M,Premier,402.0,3.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.33,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,896360.5800000001,1556051.6,2079891.16,0.0,1.0,1.0,0.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1,1.0
5186,00130000002xIAJ,BIESSE SPA,Manufacturing,2809.0,2,$200K-600K,Premier,450.0,428.0,409.0,0.0,0.96,0.0,28.0,314.0,245.0,253.0,22.43,103.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,3.0,73560.0,48.480000000000004,20748.0,1015.0,131.0,4.0,240289.0,181699.0,534281.0,900022.0,79.0,0.0,0.0,23.0,0.0,7209.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60759.72,48473.64,99639.72,0.0,0.28,1.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
2835,00130000009wxLg,DSV A/S,"Hospitality, Travel, & Transportation",5208.0,4,$1M-5M,Premier,6063.0,2941.0,1961.0,0.0,0.67,0.0,103.0,1126.0,732.0,1058.0,11.11,705.0,0.0,1240.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1028.0,17.0,3295596.0,63.85,187774.0,578363.0,209.0,20.0,1479561.0,805114.0,10548522.0,184230420.0,18.0,3.0,0.0,23.0,0.0,108384.0,2.0,1.0,9.0,0.0,3.0,33.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,554570.48,0.0,547607.48,0.0,0.32,1.0,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0
2662,0013000001CDly6,Amtrak Customer Experience,"Hospitality, Travel, & Transportation",2031.0,2,$1M-5M,Premier,2031.0,23.0,18.0,0.0,0.78,0.0,0.0,1.0,5.0,17.0,0.91,4.0,0.0,0.0,0.0,0.0,15.0,15.0,4.0,0.0,8.0,0.0,17.0,0.0,8.0,0.17,4.0,0.0,29.0,0.0,15516697.0,15516701.0,0.0,39798089.0,1.0,18.0,1.0,2150.0,0.0,37705.0,0.0,0.0,2.0,0.0,4.0,35.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,10080.0,150000.0,150000.0,0.0,0.01,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4681,00100000000FFkw,Pitney Bowes Inc. *,High Tech,8070.0,4,$5M-10M,Premier,8135.0,7676.0,6650.0,0.0,0.87,0.0,311.0,1084.0,2162.0,5408.0,33.32,1374.0,0.0,2448.0,243.0,405.0,12105.0,2157.0,48.0,26.0,2652.0,977.0,5923.0,23.0,3350809.0,619.99,4759075.0,871520.0,253.0,18.0,5800878.0,8607725.0,12432162.0,123595155.0,36.0,16.0,21.0,5631980.0,529.0,89414.0,8.0,5.0,16.0,2.0,5.0,298.0,3.0,11.0,13.0,0.0,7.0,5.0,0.0,1586574.48,1395100.0,1253050.45,578794.24,0.26,0.73,1.1500000000000001,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.0
8846,0013000001L6FOG,NZDF - Engagement Hub,Public Sector,12971.0,0,$200K-600K,Premier,7.0,3.0,2.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.33,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465885.0,0.0,360450.0,0.0,1.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8893,0013000000RaALc,"Dropbox, Inc.*",Media & Communications,1300.0,3,$600K-1M,Premier,512.0,511.0,466.0,0.07,0.91,0.2,133.0,28.0,319.0,314.0,232.23000000000002,314.0,59.0,371.0,0.0,0.0,9.0,44.0,28.0,0.0,0.0,208.0,286.0,10.0,1383706.0,4318.9400000000005,2206978.0,8.0,124.0,25.0,570141.0,1295042.0,4661743.0,2232498.0,11.0,0.0,0.0,131283.0,1.0,11634.0,0.0,5.0,5.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,417078.60000000003,434630.0,716032.6,10656.0,0.77,0.98,0.08,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
